,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_EURUSD,PUT_EURUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
456,456,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-03-10,10.03.2015,99741,CME,0,99,496465,224842,30059,17098,45013,86338,18553,44633,173805,21346,74755,46634,9872,456112,403705,40353,92760,55732.0,-2671.0,5503.0,13513.0,-67.0,-2648.0,1962.0,17193.0,1226.0,14803.0,2173.0,12398.0,4529.0,51435.0,51286.0,4297.0,4446.0,100,45.3,6.1,3.4,9.1,17.4,3.7,9.0,35.0,4.3,15.1,9.4,2.0,91.9,81.3,8.1,18.7,249,19.0,17.0,13.0,23.0,27.0,23.0,31.0,63.0,31.0,27.0,38.0,15.0,135.0,196.0,33.8,17.3,51.4,26.0,32.4,17.1,49.5,25.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.591343996924,LONG,0.764151572571,SHORT,-0.314615039094,SHORT,2015-03-16,2238.42,-13100.16,0.1342820686,2238.42,-7588.27,-0.0031004612567,-0.589510557772,-0.697041808896,2238.42,19514.3,0.0950710044202,0.336867319124,2238.42,1462.35
457,457,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-03-17,17.03.2015,99741,CME,0,99,449508,180155,8485,1709,44506,96368,17943,28948,173161,3305,132782,54462,3541,412889,358974,36619,90534,-46957.0,-44687.0,-21574.0,-15389.0,-507.0,10030.0,-610.0,-15685.0,-644.0,-18041.0,58027.0,7828.0,-6331.0,-43223.0,-44731.0,-3734.0,-2226.0,100,40.1,1.9,0.4,9.9,21.4,4.0,6.4,38.5,0.7,29.5,12.1,0.8,91.9,79.9,8.1,20.1,234,15.0,10.0,7.0,21.0,28.0,22.0,25.0,64.0,12.0,30.0,40.0,13.0,112.0,176.0,50.2,20.8,59.2,29.7,50.1,20.5,59.1,29.2,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.71354071318,LONG,0.91004028838,SHORT,-0.368144583103,SHORT,2015-03-23,2222.2,2045.46,-0.122196716256,2222.2,-5366.07,-0.00227286796712,-0.71191892935,-0.616664732733,2222.2,21736.5,0.0936129097736,0.357441200815,2222.2,3684.55
458,458,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-03-24,24.03.2015,99741,CME,0,99,460950,200278,7690,1200,45526,96903,17742,20642,190872,3512,132554,52643,1773,423227,372335,37723,88615,11442.0,20123.0,-795.0,-509.0,1020.0,535.0,-201.0,-8306.0,17711.0,207.0,-228.0,-1819.0,-1768.0,10338.0,13361.0,1104.0,-1919.0,100,43.4,1.7,0.3,9.9,21.0,3.8,4.5,41.4,0.8,28.8,11.4,0.4,91.8,80.8,8.2,19.2,240,20.0,9.0,6.0,23.0,28.0,22.0,23.0,67.0,15.0,32.0,37.0,11.0,120.0,174.0,50.6,23.9,60.6,33.9,50.6,23.9,60.5,33.5,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.804816702441,LONG,0.926046314818,SHORT,-0.360720078074,SHORT,2015-03-30,2308.37,2048.28,-0.091275989261,2308.37,-3057.7,0.00616310822496,-0.809776874879,-0.733750307137,2308.37,24044.87,0.0992795856689,0.315618196278,2308.37,5992.92
459,459,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-03-31,31.03.2015,99741,CME,0,99,459746,208623,9791,1465,46126,99828,14903,21400,182074,3744,122178,58725,2926,421365,373456,38381,86290,-1204.0,8345.0,2101.0,265.0,600.0,2925.0,-2839.0,758.0,-8798.0,232.0,-10376.0,6082.0,1153.0,-1862.0,1121.0,658.0,-2325.0,100,45.4,2.1,0.3,10.0,21.7,3.2,4.7,39.6,0.8,26.6,12.8,0.6,91.7,81.2,8.3,18.8,237,21.0,8.0,6.0,23.0,30.0,22.0,26.0,62.0,18.0,27.0,39.0,12.0,122.0,173.0,52.2,23.5,61.9,33.2,52.1,23.5,61.8,33.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.789653714971,LONG,0.910344574981,SHORT,-0.36793784343,SHORT,2015-04-06,-14967.64,1550.32,0.01516298747,-14967.64,-18025.34,-0.0107955345562,-0.781128981004,-0.799842280939,-14967.64,9077.23,0.102120652607,0.310659716491,-14967.64,-8974.72
460,460,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-04-07,07.04.2015,99741,CME,0,99,441624,193390,8564,919,43631,99896,15291,15124,169767,4702,128195,57366,2036,403288,358541,38336,83083,-18122.0,-15233.0,-1227.0,-546.0,-2495.0,68.0,388.0,-6276.0,-12307.0,958.0,6017.0,-1359.0,-890.0,-18077.0,-14915.0,-45.0,-3207.0,100,43.8,1.9,0.2,9.9,22.6,3.5,3.4,38.4,1.1,29.0,13.0,0.5,91.3,81.2,8.7,18.8,229,21.0,7.0,5.0,21.0,29.0,20.0,21.0,64.0,22.0,30.0,35.0,12.0,118.0,170.0,52.6,24.2,60.6,33.5,52.5,24.2,60.4,33.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.83640090648,LONG,0.915188607307,SHORT,-0.39201683307,SHORT,2015-04-13,1982.23,994.59,-0.046747191509,1982.23,-16043.11,-0.00912948328665,-0.828764998383,-0.797867084488,1982.23,11059.46,0.102547383054,0.292096807493,1982.23,-6992.49
461,461,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-04-14,14.04.2015,99741,CME,0,99,453518,188977,11333,883,49209,104256,13604,24209,173013,5443,127498,56338,3382,413205,368252,40313,85266,11894.0,-4413.0,2769.0,-36.0,5578.0,4360.0,-1687.0,9085.0,3246.0,741.0,-697.0,-1028.0,1346.0,9917.0,9711.0,1977.0,2183.0,100,41.7,2.5,0.2,10.9,23.0,3.0,5.3,38.1,1.2,28.1,12.4,0.7,91.1,81.2,8.9,18.8,238,21.0,9.0,6.0,23.0,30.0,21.0,26.0,60.0,21.0,31.0,36.0,12.0,126.0,172.0,50.8,24.0,59.0,33.2,50.7,24.0,58.9,33.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.75450000507,LONG,0.886845389646,SHORT,-0.358694164793,SHORT,2015-04-20,1845.85,1697.74,0.08190090141,1845.85,-14197.26,-0.00215691086332,-0.752872615813,-0.81885996544,1845.85,12905.31,0.100673477,0.250553315123,1845.85,-5146.64
462,462,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-04-21,21.04.2015,99741,CME,0,99,457610,186085,10458,1460,52098,112433,13872,28537,167961,5545,126830,59118,3173,417600,374020,40010,83590,4092.0,-2892.0,-875.0,577.0,2889.0,8177.0,268.0,4328.0,-5052.0,102.0,-668.0,2780.0,-209.0,4395.0,5768.0,-303.0,-1676.0,100,40.7,2.3,0.3,11.4,24.6,3.0,6.2,36.7,1.2,27.7,12.9,0.7,91.3,81.7,8.7,18.3,247,23.0,10.0,8.0,25.0,29.0,22.0,30.0,61.0,21.0,28.0,40.0,11.0,129.0,180.0,49.8,24.3,58.2,33.9,49.8,24.3,58.0,33.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.709544117497,LONG,0.893580539627,SHORT,-0.366709009244,SHORT,2015-04-27,1961.43,-6971.53,0.044955887573,1961.43,-12235.83,-0.0062571425999,-0.705104398773,-0.744126927748,1961.43,14866.74,0.0993623759361,0.221843645693,1961.43,-3185.21
463,463,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-04-28,28.04.2015,99741,CME,0,99,456919,172840,22674,1889,57146,113116,14801,33188,157422,4412,129208,56244,2438,415922,372996,40997,83923,-691.0,-13245.0,12216.0,429.0,5048.0,683.0,929.0,4651.0,-10539.0,-1133.0,2378.0,-2874.0,-735.0,-1678.0,-1024.0,987.0,333.0,100,37.8,5.0,0.4,12.5,24.8,3.2,7.3,34.5,1.0,28.3,12.3,0.5,91.0,81.6,9.0,18.4,250,17.0,14.0,8.0,25.0,33.0,23.0,31.0,57.0,19.0,30.0,42.0,12.0,128.0,184.0,47.9,24.0,56.6,33.2,47.9,23.8,56.5,33.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.651770631132,LONG,0.768057530407,SHORT,-0.328728665234,SHORT,2015-05-04,2451.17,2254.41,0.057773486365,2451.17,-9784.66,0.00220007279301,-0.653204573965,-0.697712813355,2451.17,17317.91,0.100041381387,0.175112930523,2451.17,-734.04
464,464,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-05,05.05.2015,99741,CME,0,99,449254,164383,22841,1226,52472,103765,15461,35663,153966,3779,126519,60681,4367,403870,366086,45384,83168,-7665.0,-8457.0,167.0,-663.0,-4674.0,-9351.0,660.0,2475.0,-3456.0,-633.0,-2689.0,4437.0,1929.0,-12052.0,-6910.0,4387.0,-755.0,100,36.6,5.1,0.3,11.7,23.1,3.4,7.9,34.3,0.8,28.2,13.5,1.0,89.9,81.5,10.1,18.5,245,19.0,13.0,10.0,22.0,32.0,22.0,25.0,57.0,16.0,31.0,44.0,14.0,125.0,182.0,45.7,22.6,55.3,32.0,45.7,22.6,55.3,31.9,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.623865547991,LONG,0.756003503824,SHORT,-0.328302514769,SHORT,2015-05-11,1722.48,-690.84,0.027905083141,1722.48,-8062.18,-4.86156569369e-05,-0.623835218358,-0.645904194449,1722.48,19040.39,0.0989784714743,0.202508929544,1722.48,988.44
465,465,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-12,12.05.2015,99741,CME,0,99,439122,162980,30395,1595,49069,109471,15283,32567,140065,3414,128029,54522,3883,396820,358628,42302,80494,-10132.0,-1403.0,7554.0,369.0,-3403.0,5706.0,-178.0,-3096.0,-13901.0,-365.0,1510.0,-6159.0,-484.0,-7050.0,-7458.0,-3082.0,-2674.0,100,37.1,6.9,0.4,11.2,24.9,3.5,7.4,31.9,0.8,29.2,12.4,0.9,90.4,81.7,9.6,18.3,233,18.0,11.0,6.0,21.0,32.0,19.0,27.0,52.0,16.0,32.0,39.0,14.0,122.0,166.0,45.9,24.4,56.7,33.8,45.9,24.4,56.7,33.7,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.622700310487,LONG,0.685636716225,SHORT,-0.380989024852,SHORT,2015-05-18,-14882.77,1621.93,0.001165237504,-14882.77,-22944.95,0.000928639602576,-0.623278574656,-0.623742283591,-14882.77,4157.62,0.0984488323854,0.210025142655,-14882.77,-13894.33
466,466,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-19,19.05.2015,99741,CME,0,99,428580,157044,34212,1031,50572,107773,13757,26542,129771,4508,128583,50890,4545,386582,346487,41998,82093,-10542.0,-5936.0,3817.0,-564.0,1503.0,-1698.0,-1526.0,-6025.0,-10294.0,1094.0,554.0,-3632.0,662.0,-10238.0,-12141.0,-304.0,1599.0,100,36.6,8.0,0.2,11.8,25.1,3.2,6.2,30.3,1.1,30.0,11.9,1.1,90.2,80.8,9.8,19.2,240,19.0,10.0,7.0,21.0,31.0,18.0,26.0,59.0,21.0,30.0,44.0,15.0,125.0,176.0,44.8,24.2,56.3,33.2,44.8,24.2,56.2,33.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.660399326991,LONG,0.642238674865,SHORT,-0.36124285579,SHORT,2015-05-25,1928.82,1729.84,-0.037699016504,1928.82,-21016.13,-0.000947337872259,-0.659773705698,-0.630485723481,1928.82,6086.44,0.0969919143906,0.205969766652,1928.82,-11965.51
467,467,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-05-26,26.05.2015,99741,CME,0,99,431927,151039,30794,983,50643,108070,14036,31548,134616,4138,132387,55434,7183,391957,355254,39970,76673,3347.0,-6005.0,-3418.0,-48.0,71.0,297.0,279.0,5006.0,4845.0,-370.0,3804.0,4544.0,2638.0,5375.0,8767.0,-2028.0,-5420.0,100,35.0,7.1,0.2,11.7,25.0,3.2,7.3,31.2,1.0,30.7,12.8,1.7,90.7,82.2,9.3,17.8,243,19.0,11.0,8.0,21.0,32.0,20.0,24.0,62.0,20.0,31.0,43.0,16.0,124.0,183.0,43.8,22.9,54.9,32.1,43.7,22.9,54.8,32.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.620278760742,LONG,0.661293604571,SHORT,-0.361829213738,SHORT,2015-06-01,2183.29,-5443.73,0.040120566249,2183.29,-18832.84,-0.00268720894695,-0.618611942107,-0.651623976165,2183.29,8269.73,0.0952656107564,0.179325404593,2183.29,-9782.22
468,468,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-02,02.06.2015,99741,CME,0,99,428403,140496,24415,1417,50667,120983,13492,33142,119478,7505,137356,55161,4934,389009,347385,39394,81018,-3524.0,-10543.0,-6379.0,434.0,24.0,12913.0,-544.0,1594.0,-15138.0,3367.0,4969.0,-273.0,-2249.0,-2948.0,-7869.0,-576.0,4345.0,100,32.8,5.7,0.3,11.8,28.2,3.1,7.7,27.9,1.8,32.1,12.9,1.2,90.8,81.1,9.2,18.9,241,19.0,12.0,9.0,20.0,34.0,20.0,30.0,55.0,22.0,32.0,39.0,18.0,133.0,177.0,43.7,19.6,54.7,29.2,43.6,19.6,54.6,29.1,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.565692569781,LONG,0.703900891996,SHORT,-0.409647538596,SHORT,2015-06-08,2103.75,1925.09,0.054586190961,2103.75,-16729.09,-0.00529747529423,-0.562695827368,-0.608186344734,2103.75,10373.48,0.0940088443089,0.202480966806,2103.75,-7678.47
469,469,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-09,09.06.2015,99741,CME,0,99,436540,130051,40482,2433,49814,121484,13379,33597,106766,21903,140026,46015,3990,395193,356452,41347,80088,8137.0,-10445.0,16067.0,1016.0,-853.0,501.0,-113.0,455.0,-12712.0,14398.0,2670.0,-9146.0,-944.0,6184.0,9067.0,1953.0,-930.0,100,29.8,9.3,0.6,11.4,27.8,3.1,7.7,24.5,5.0,32.1,10.5,0.9,90.5,81.7,9.5,18.3,241,19.0,12.0,14.0,21.0,31.0,19.0,29.0,53.0,29.0,32.0,39.0,15.0,138.0,180.0,41.6,17.7,53.2,28.3,41.5,17.6,53.1,26.8,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.521284099086,LONG,0.525229720934,SHORT,-0.418393676517,SHORT,2015-06-15,2658.39,2354.74,0.044408470695,2658.39,-14070.7,-0.000134154218368,-0.521214166625,-0.556352105118,2658.39,13031.87,0.0930979813495,0.115945304735,2658.39,-5020.08
470,470,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-16,16.06.2015,99741,CME ,0,99,350145,113798,5201,1606,48875,120871,14161,63194,96196,1788,67290,37275,2305,313017,279403,37128,70742,-86395.0,-16253.0,-35281.0,-827.0,-939.0,-613.0,782.0,29597.0,-10570.0,-20115.0,-72736.0,-8740.0,-1685.0,-82176.0,-77049.0,-4219.0,-9346.0,100,32.5,1.5,0.5,14.0,34.5,4.0,18.0,27.5,0.5,19.2,10.6,0.7,89.4,79.8,10.6,20.2,230,21.0,6.0,5.0,21.0,32.0,19.0,35.0,46.0,13.0,32.0,36.0,12.0,127.0,152.0,32.9,21.7,46.4,31.8,32.8,21.7,46.3,31.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.207051885313,LONG,0.912587500735,SHORT,-0.424139596809,SHORT,2015-06-22,-2312.64,1572.92,0.314232213773,-2312.64,-16383.34,0.000942436677402,-0.207247018604,-0.455336312185,-2312.64,10719.23,0.0927845933353,0.49162356832,-2312.64,-7332.72
471,471,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-23,23.06.2015,99741,CME ,0,99,345427,124562,6721,1408,57914,114558,13956,47174,92842,2193,56852,39778,1992,306051,273448,39376,71979,-4718.0,10764.0,1520.0,-198.0,9039.0,-6313.0,-205.0,-16020.0,-3354.0,405.0,-10438.0,2503.0,-313.0,-6966.0,-5955.0,2248.0,1237.0,100,36.1,1.9,0.4,16.8,33.2,4.0,13.7,26.9,0.6,16.5,11.5,0.6,88.6,79.2,11.4,20.8,238,22.0,8.0,5.0,24.0,33.0,20.0,32.0,51.0,17.0,27.0,40.0,13.0,127.0,166.0,33.2,20.6,45.0,30.0,33.2,20.6,44.9,30.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.32616272426,LONG,0.897610505549,SHORT,-0.328424323948,SHORT,2015-06-29,2531.0,2095.53,-0.119110838947,2531.0,-13852.34,0.000387092111553,-0.326288979278,-0.232091675046,2531.0,13250.23,0.0920433524143,0.475112251372,2531.0,-4801.72
472,472,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-06-30,30.06.2015,99741,CME ,0,99,346115,129039,9540,1288,59755,111547,14581,42314,91268,2919,56063,40095,2084,308043,273322,38072,72793,688.0,4477.0,2819.0,-120.0,1841.0,-3011.0,625.0,-4860.0,-1574.0,726.0,-789.0,317.0,92.0,1992.0,-126.0,-1304.0,814.0,100,37.3,2.8,0.4,17.3,32.2,4.2,12.2,26.4,0.8,16.2,11.6,0.6,89.0,79.0,11.0,21.0,234,20.0,10.0,4.0,23.0,35.0,21.0,32.0,47.0,19.0,27.0,39.0,15.0,125.0,168.0,33.2,20.6,45.0,29.3,33.2,20.6,45.0,29.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.366471530595,LONG,0.862316801247,SHORT,-0.302343230085,SHORT,2015-07-06,2008.96,1743.22,-0.040308806335,2008.96,-11843.38,0.0194621106583,-0.373603840077,-0.336125358581,2008.96,15259.19,0.120934851119,0.48104667483,2008.96,-2792.76
473,473,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-07,07.07.2015,99741,CME ,0,99,354885,134726,10041,1683,66965,109244,16238,36754,95864,2362,56252,37336,2121,317101,274889,37784,79996,8770.0,5687.0,501.0,395.0,7210.0,-2303.0,1657.0,-5560.0,4596.0,-557.0,189.0,-2759.0,37.0,9058.0,1567.0,-288.0,7203.0,100,38.0,2.8,0.5,18.9,30.8,4.6,10.4,27.0,0.7,15.9,10.5,0.6,89.4,77.5,10.6,22.5,225,16.0,12.0,5.0,22.0,35.0,23.0,25.0,49.0,12.0,31.0,34.0,14.0,117.0,162.0,32.2,20.3,44.9,29.3,32.2,20.3,44.8,29.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.445716267777,LONG,0.861280540455,SHORT,-0.239936666118,SHORT,2015-07-13,1942.13,1762.83,-0.079244737182,1942.13,-9901.25,-0.00948783293621,-0.441487386291,-0.382224860291,1942.13,17201.32,0.120844050702,0.468339803143,1942.13,-850.63
474,474,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-14,14.07.2015,99741,CME ,0,99,356760,131332,8737,3080,67461,110647,15924,33476,99335,2214,61779,39186,2383,317649,281506,39111,75254,1875.0,-3394.0,-1304.0,1397.0,496.0,1403.0,-314.0,-3278.0,3471.0,-148.0,5527.0,1850.0,262.0,548.0,6617.0,1327.0,-4742.0,100,36.8,2.4,0.9,18.9,31.0,4.5,9.4,27.8,0.6,17.3,11.0,0.7,89.0,78.9,11.0,21.1,229,19.0,9.0,5.0,23.0,34.0,22.0,26.0,49.0,13.0,27.0,40.0,16.0,121.0,164.0,33.1,21.1,45.9,30.4,33.1,21.1,45.4,30.4,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.495885129997,LONG,0.875247199594,SHORT,-0.242470860377,SHORT,2015-07-20,1117.3,-13151.64,-0.05016886222,1117.3,-8783.95,-0.00472660811159,-0.493541275319,-0.455759519361,1117.3,18318.62,0.117718255132,0.252508347454,1117.3,266.67
475,475,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-21,21.07.2015,99741,CME ,0,99,366892,134966,9140,2593,71564,106579,15772,37069,109230,3442,59539,38050,2840,327785,287646,39107,79246,10132.0,3634.0,403.0,-487.0,4103.0,-4068.0,-152.0,3593.0,9895.0,1228.0,-2240.0,-1136.0,457.0,10136.0,6140.0,-4.0,3992.0,100,36.8,2.5,0.7,19.5,29.0,4.3,10.1,29.8,0.9,16.2,10.4,0.8,89.3,78.4,10.7,21.6,230,18.0,10.0,4.0,24.0,36.0,22.0,26.0,52.0,13.0,27.0,36.0,14.0,118.0,165.0,32.6,20.8,45.4,29.3,32.6,20.8,45.2,29.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.493243289428,LONG,0.873148932036,SHORT,-0.196555576138,SHORT,2015-07-27,1664.75,1607.87,0.002641840569,1664.75,-7119.2,-0.00733139957964,-0.489627125783,-0.494570949112,1664.75,19983.37,0.11609389499,0.238786263009,1664.75,1931.42
476,476,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-07-28,28.07.2015,99741,CME ,0,99,357940,121411,10965,2004,71297,101774,16100,37860,104351,3249,64631,41198,3415,319967,283056,37973,74884,-8952.0,-13555.0,1825.0,-589.0,-267.0,-4805.0,328.0,791.0,-4879.0,-193.0,5092.0,3148.0,575.0,-7818.0,-4590.0,-1134.0,-4362.0,100,33.9,3.1,0.6,19.9,28.4,4.5,10.6,29.2,0.9,18.1,11.5,1.0,89.4,79.1,10.6,20.9,235,17.0,11.0,6.0,23.0,38.0,24.0,28.0,49.0,15.0,26.0,42.0,17.0,125.0,172.0,33.5,20.2,46.7,28.6,33.5,20.2,46.3,28.6,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.467551736504,LONG,0.834335529099,SHORT,-0.176095359708,SHORT,2015-08-03,1713.37,1598.59,0.025691552924,1713.37,-5405.83,-0.00562920504226,-0.464919791911,-0.48729535495,1713.37,21696.74,0.113792820788,0.243453230207,1713.37,3644.79
477,477,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-08-04,04.08.2015,99741,CME ,0,99,367885,133619,12271,1764,70879,104690,14748,40472,114546,2693,64243,39077,2871,331289,292660,36596,75225,9945.0,12208.0,1306.0,-240.0,-418.0,2916.0,-1352.0,2612.0,10195.0,-556.0,-388.0,-2121.0,-544.0,11322.0,9604.0,-1377.0,341.0,100,36.3,3.3,0.5,19.3,28.5,4.0,11.0,31.1,0.7,17.5,10.6,0.8,90.1,79.6,9.9,20.4,239,17.0,13.0,6.0,24.0,37.0,23.0,27.0,54.0,15.0,29.0,36.0,15.0,122.0,176.0,33.1,22.8,46.3,31.3,33.1,22.8,46.0,31.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.477841282948,LONG,0.831777366509,SHORT,-0.192579555616,SHORT,2015-08-10,1297.13,1231.33,-0.010289546444,1297.13,-4108.7,-0.00228907782699,-0.476747467062,-0.469482839921,1297.13,22993.87,0.111211979165,0.194418515436,1297.13,4941.92
478,478,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-08-11,11.08.2015,99741,CME ,0,99,361334,124248,16530,1747,73547,93922,15085,39630,111198,2441,63292,41954,2313,322303,285190,39031,76144,-6551.0,-9371.0,4259.0,-17.0,2668.0,-10768.0,337.0,-842.0,-3348.0,-252.0,-951.0,2877.0,-558.0,-8986.0,-7470.0,2435.0,919.0,100,34.4,4.6,0.5,20.4,26.0,4.2,11.0,30.8,0.7,17.5,11.6,0.6,89.2,78.9,10.8,21.1,235,15.0,12.0,5.0,25.0,36.0,26.0,28.0,50.0,19.0,28.0,39.0,13.0,127.0,171.0,33.7,22.2,47.2,30.3,33.7,22.2,46.5,30.3,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.474500755828,LONG,0.765162170225,SHORT,-0.121664308021,SHORT,2015-08-17,1327.09,-40251.72,0.00334052712,1327.09,-2781.61,-0.000780740918912,-0.474130293672,-0.4770619752,1327.09,24320.96,0.109068885455,0.138924342496,1327.09,6269.01
479,479,EURO FX - CHICAGO MERCANTILE EXCHANGE,2015-08-18,18.08.2015,99741,CME ,0,99,356952,117159,36459,2390,74602,88876,15136,41471,99699,2662,60333,38937,2579,316332,286738,40620,70214,-4382.0,-7089.0,19929.0,643.0,1055.0,-5046.0,51.0,1841.0,-11499.0,221.0,-2959.0,-3017.0,266.0,-5971.0,1548.0,1589.0,-5930.0,100,32.8,10.2,0.7,20.9,24.9,4.2,11.6,27.9,0.7,16.9,10.9,0.7,88.6,80.3,11.4,19.7,240,16.0,16.0,8.0,28.0,35.0,28.0,35.0,46.0,21.0,25.0,37.0,14.0,135.0,176.0,33.2,22.0,46.8,30.2,33.2,22.0,46.1,30.0,"(CONTRACTS OF EUR 125,000)",F10,FutOnly,-0.412467238082,LONG,0.525329063,SHORT,-0.0873145010338,SHORT,2015-08-24,-16437.68,1807.48,0.062033517746,-16437.68,-19219.29,-0.00306302251584,-0.411203841645,-0.46120840385,-16437.68,7883.28,0.106915744017,0.217270480347,-16437.68,-10168.67
